Software Key,CVSS Score,Attack from Where?,User Interaction,Privilege,Confidentiality Metric,Integrity Metric,Availability Metric,Exploitability,Mitigation Plan?
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,6.4,Network,Low,None,Partial,Partial,None,Unproven,1
18,6.4,Network,Low,None,Partial,Partial,None,Unproven,1
18,6.4,Network,Low,None,Partial,Partial,None,Unproven,1
18,6.4,Network,Low,None,Partial,Partial,None,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
22,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
7,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
7,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
7,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
7,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
7,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
7,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
7,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
14,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
6,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
6,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
4,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
4,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
4,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
4,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,High,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,High,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
14,5,Network,Low,None,Partial,None,None,Unproven,1
14,7.8,Network,Low,None,None,None,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,0
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,7.8,Network,Low,None,None,None,Complete,Unproven,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,High,2
18,6.8,Local,Low,Single,Complete,Complete,Complete,High,2
18,6.8,Local,Low,Single,Complete,Complete,Complete,High,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,High,1
18,6.8,Local,Low,Single,Complete,Complete,Complete,High,1
11,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
11,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
11,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
11,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,High,2
26,10,Network,Low,None,Complete,Complete,Complete,High,2
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
25,7.8,Network,Low,None,None,None,Complete,Unproven,1
9,7.8,Network,Low,None,None,None,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
21,4.3,Network,Medium,None,None,Partial,None,Unproven,1
21,4.3,Network,Medium,None,None,Partial,None,Unproven,1
21,4.3,Network,Medium,None,None,Partial,None,Unproven,1
21,4.3,Network,Medium,None,None,Partial,None,Unproven,1
21,4.3,Network,Medium,None,None,Partial,None,Unproven,1
21,4.3,Network,Medium,None,None,Partial,None,Unproven,1
21,4.3,Network,Medium,None,None,Partial,None,Unproven,1
23,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
1,7.8,Network,Low,None,None,None,Complete,Unproven,1
1,7.8,Network,Low,None,None,None,Complete,Unproven,1
1,7.8,Network,Low,None,None,None,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
25,1.7,Local,Low,Single,None,Partial,None,Unproven,1
17,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
17,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
17,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,Partial,None,None,Unproven,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,2
18,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,2
18,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,2
18,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,2
18,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
13,6.1,Adjacent,Low,None,None,None,Complete,Functional,1
13,6.1,Adjacent,Low,None,None,None,Complete,Functional,2
13,6.1,Adjacent,Low,None,None,None,Complete,Functional,2
13,6.1,Adjacent,Low,None,None,None,Complete,Functional,1
13,6.1,Adjacent,Low,None,None,None,Complete,Functional,1
13,6.1,Adjacent,Low,None,None,None,Complete,Functional,2
13,6.1,Adjacent,Low,None,None,None,Complete,Functional,2
13,6.1,Adjacent,Low,None,None,None,Complete,Functional,1
13,6.1,Adjacent,Low,None,None,None,Complete,Functional,1
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
12,6,Local,High,Single,Complete,Complete,Complete,Unproven,2
12,6,Local,High,Single,Complete,Complete,Complete,Unproven,2
12,6,Local,High,Single,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
18,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
8,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
8,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
8,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
8,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
8,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
8,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
4,3.3,Adjacent,Low,None,None,Partial,None,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
25,7.8,Network,Low,None,None,None,Complete,Unproven,1
25,7.8,Network,Low,None,None,None,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
2,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
2,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
2,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
2,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
2,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,7.8,Network,Low,None,None,None,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
2,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
23,4.3,Network,Medium,None,None,Partial,None,Unproven,2
23,4.3,Network,Medium,None,None,Partial,None,Unproven,2
23,4.3,Network,Medium,None,None,Partial,None,Unproven,2
23,4.3,Network,Medium,None,None,Partial,None,Unproven,2
23,4.3,Network,Medium,None,None,Partial,None,Unproven,2
23,4.3,Network,Medium,None,None,Partial,None,Unproven,2
23,4.3,Network,Medium,None,None,Partial,None,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
21,10,Network,Low,None,Complete,Complete,Complete,Unproven,2
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,2
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
4,5,Network,Low,None,None,Partial,None,Unproven,1
4,5,Network,Low,None,None,Partial,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
